Date,price,rsi_signal,ma_signal,macd_signal,overall_signal,recommendation
2024-08-28 00:00:00+05:30,1498.300048828125,0,-1,1,0.0,Hold
2024-08-29 00:00:00+05:30,1520.925048828125,-1,1,1,0.3333333333333333,Hold
2024-08-30 00:00:00+05:30,1509.625,0,1,1,0.6666666666666666,Buy
2024-09-02 00:00:00+05:30,1516.25,-1,1,1,0.3333333333333333,Hold
2024-09-03 00:00:00+05:30,1509.125,-1,1,1,0.3333333333333333,Hold
2024-09-04 00:00:00+05:30,1514.550048828125,-1,1,1,0.3333333333333333,Hold
2024-09-05 00:00:00+05:30,1492.9749755859375,0,-1,1,0.0,Hold
2024-09-06 00:00:00+05:30,1464.824951171875,0,-1,-1,-0.6666666666666666,Sell
2024-09-09 00:00:00+05:30,1462.449951171875,0,-1,-1,-0.6666666666666666,Sell
2024-09-10 00:00:00+05:30,1461.5250244140625,0,-1,-1,-0.6666666666666666,Sell
2024-09-11 00:00:00+05:30,1451.5,0,-1,-1,-0.6666666666666666,Sell
2024-09-12 00:00:00+05:30,1479.800048828125,0,-1,-1,-0.6666666666666666,Sell
2024-09-13 00:00:00+05:30,1472.625,0,-1,-1,-0.6666666666666666,Sell
2024-09-16 00:00:00+05:30,1471.3499755859375,0,-1,-1,-0.6666666666666666,Sell
